anio_enfr,prov_id,prov_nombre,grupo_edad_10,sexo,defun_n,defun_mean,lx,nLx,ndx,nMx,nqx,Tx,ex,avp_dm
2005,34,Formosa,80+,Mujer,46,15.3333333333333,61218.222,517454.9997,61218.222,0.223518842,1.26984398,517454.9997,8.45263032467686,129.606998311712
2005,34,Formosa,80+,Varón,23,7.66666666666667,40745.57218,276362.569,40745.57218,0.304985703,1.402596322,276362.569,6.78264052297817,52.0002440094993
2005,38,Jujuy,20 a 29,Mujer,1,0.166666666666667,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,10.0671623229573
2005,38,Jujuy,20 a 29,Varón,1,0.166666666666667,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,9.10942873116082
2005,38,Jujuy,30 a 39,Mujer,0,0,98257.61885,978444.5914,916.7822444,0.001874835,0.009351389,4983143.736,50.7150874845366,0
2005,38,Jujuy,30 a 39,Varón,0,0,96997.57994,962453.8176,1611.2049546,0.003350036,0.016679033,4397739.3413,45.3386501397284,0
2005,38,Jujuy,40 a 49,Mujer,2,0.333333333333333,97340.83661,964916.2275,1899.1859597,0.003940669,0.019602298,4004699.1446,41.1409977977176,13.7136659325725
2005,38,Jujuy,40 a 49,Varón,10,1.66666666666667,95386.37498,940648.9544,2969.172623,0.006324371,0.031361223,3435285.5237,36.0144257963497,60.0240429939162
2005,38,Jujuy,50 a 59,Mujer,15,2.5,95441.65065,935432.4825,4271.158666,0.009156291,0.045235922,3039782.9171,31.8496473646226,79.6241184115564
2005,38,Jujuy,50 a 59,Varón,17,2.83333333333333,92417.20236,891678.4517,7345.346913,0.016560566,0.081022824,2494636.5693,26.9932058707257,76.4807499670563
2005,38,Jujuy,60 a 69,Mujer,39,6.5,91170.49198,866735.5123,9858.255748,0.022879944,0.111095234,2104350.4346,23.0814860038446,150.02965902499
2005,38,Jujuy,60 a 69,Varón,42,7,85071.85545,775185.7985,16525.645883,0.043149434,0.204211616,1602958.1176,18.8424022154086,131.89681550786
2005,38,Jujuy,70 a 79,Mujer,51,8.5,81312.23623,720159.9226,20094.014234,0.056661774,0.263800823,1237614.9223,15.2205249748547,129.374462286265
2005,38,Jujuy,70 a 79,Varón,34,5.66666666666667,68546.20957,551409.7501,27800.63739,0.103382549,0.455983231,827772.3191,12.0761209743432,68.4313521879447
2005,38,Jujuy,80+,Mujer,28,9.33333333333333,61218.222,517454.9997,61218.222,0.223518842,1.26984398,517454.9997,8.45263032467686,78.8912163636507
2005,38,Jujuy,80+,Varón,20,6.66666666666667,40745.57218,276362.569,40745.57218,0.304985703,1.402596322,276362.569,6.78264052297817,45.2176034865212
2005,42,La Pampa,20 a 29,Mujer,1,0.166666666666667,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,10.0671623229573
2005,42,La Pampa,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2005,42,La Pampa,30 a 39,Mujer,0,0,98257.61885,978444.5914,916.7822444,0.001874835,0.009351389,4983143.736,50.7150874845366,0
2005,42,La Pampa,30 a 39,Varón,0,0,96997.57994,962453.8176,1611.2049546,0.003350036,0.016679033,4397739.3413,45.3386501397284,0
2005,42,La Pampa,40 a 49,Mujer,3,0.5,97340.83661,964916.2275,1899.1859597,0.003940669,0.019602298,4004699.1446,41.1409977977176,20.5704988988588
2005,42,La Pampa,40 a 49,Varón,1,0.166666666666667,95386.37498,940648.9544,2969.172623,0.006324371,0.031361223,3435285.5237,36.0144257963497,6.00240429939162
2005,42,La Pampa,50 a 59,Mujer,7,1.16666666666667,95441.65065,935432.4825,4271.158666,0.009156291,0.045235922,3039782.9171,31.8496473646226,37.157921925393
2005,42,La Pampa,50 a 59,Varón,9,1.5,92417.20236,891678.4517,7345.346913,0.016560566,0.081022824,2494636.5693,26.9932058707257,40.4898088060886
2005,42,La Pampa,60 a 69,Mujer,12,2,91170.49198,866735.5123,9858.255748,0.022879944,0.111095234,2104350.4346,23.0814860038446,46.1629720076893
2005,42,La Pampa,60 a 69,Varón,20,3.33333333333333,85071.85545,775185.7985,16525.645883,0.043149434,0.204211616,1602958.1176,18.8424022154086,62.8080073846953
2005,42,La Pampa,70 a 79,Mujer,17,2.83333333333333,81312.23623,720159.9226,20094.014234,0.056661774,0.263800823,1237614.9223,15.2205249748547,43.1248207620883
2005,42,La Pampa,70 a 79,Varón,30,5,68546.20957,551409.7501,27800.63739,0.103382549,0.455983231,827772.3191,12.0761209743432,60.3806048717159
2005,42,La Pampa,80+,Mujer,45,15,61218.222,517454.9997,61218.222,0.223518842,1.26984398,517454.9997,8.45263032467686,126.789454870153
2005,42,La Pampa,80+,Varón,22,7.33333333333333,40745.57218,276362.569,40745.57218,0.304985703,1.402596322,276362.569,6.78264052297817,49.7393638351733
